burma14.xml,Geometric cooling | Swap neighbor:,100,500000,3097.785714285714,6.578393018356906
2.3597075939178467
2.362907886505127
2.3495728969573975
2.3513453006744385
2.346651077270508
2.362865447998047
2.3330307006835938
2.3482394218444824
2.3561646938323975
2.352661371231079
2.3502578735351562
2.3396947383880615
2.3387844562530518
2.358391284942627
2.3467416763305664
2.356334924697876
2.3378376960754395
2.3459548950195312
2.3527324199676514
2.3531641960144043
2.357841730117798
2.347921848297119
2.3440332412719727
2.349210739135742
2.3507299423217773
2.355377435684204
2.3414878845214844
2.339047431945801
2.35252046585083
2.3445403575897217
2.354966878890991
2.3564913272857666
2.338420867919922
2.354203939437866
2.344541549682617
2.351684093475342
2.3557305335998535
2.344265937805176
2.3720290660858154
2.3673229217529297
2.348243474960327
2.3562817573547363
2.333184003829956
2.3507516384124756
2.3519465923309326
2.3529365062713623
2.3524341583251953
2.3303062915802
2.342072010040283
2.3609042167663574
2.346863031387329
2.3495593070983887
2.337313413619995
2.3430612087249756
2.3485374450683594
2.3506999015808105
2.3453221321105957
2.3406291007995605
2.342489719390869
2.346691370010376
2.341012477874756
2.3500094413757324
2.3364715576171875
2.3425166606903076
2.3566722869873047
2.3519771099090576
2.34067440032959
2.338597536087036
2.3362479209899902
2.3555922508239746
2.3433938026428223
2.3638243675231934
2.3470146656036377
2.337418556213379
2.353996992111206
2.3534719944000244
2.349027156829834
2.3511064052581787
2.3391244411468506
2.3518545627593994
2.3513762950897217
2.3569390773773193
2.3505518436431885
2.335148811340332
2.3464417457580566
2.356113910675049
2.335186243057251
2.3495631217956543
2.3343563079833984
2.34930157661438
2.3628129959106445
2.351083993911743
2.3594868183135986
2.3570590019226074
2.346403121948242
2.3573904037475586
2.351829767227173
2.356105327606201
2.342710256576538
2.3431267738342285
burma14.xml,Geometric cooling | Rotation neighbor:,100,500000,3097.785714285714,1.8028889557628662
0.05768418312072754
0.05812859535217285
0.05942249298095703
0.060288429260253906
0.05945014953613281
0.060086727142333984
0.05911898612976074
0.059655189514160156
0.05942988395690918
0.05959773063659668
0.05943465232849121
0.06025123596191406
0.059584856033325195
0.05994224548339844
0.0597538948059082
0.05774354934692383
0.05760502815246582
0.057641029357910156
0.05748724937438965
0.058274030685424805
0.057586669921875
0.05743288993835449
0.05763983726501465
0.05790400505065918
0.05762624740600586
0.05742192268371582
0.05739784240722656
0.05744147300720215
0.05847930908203125
0.05753636360168457
0.05802607536315918
0.05739140510559082
0.058950185775756836
0.059641361236572266
0.05894899368286133
0.05777430534362793
0.05834460258483887
0.05758976936340332
0.06474542617797852
0.057440757751464844
0.05755281448364258
0.05781245231628418
0.05782365798950195
0.058046817779541016
0.05727338790893555
0.058539390563964844
0.05741381645202637
0.05771923065185547
0.05730414390563965
0.05751323699951172
0.05783534049987793
0.05737018585205078
0.058881521224975586
0.06014895439147949
0.059854984283447266
0.059381723403930664
0.05988478660583496
0.05935525894165039
0.059844255447387695
0.059625864028930664
0.05936169624328613
0.060179710388183594
0.06035351753234863
0.0597078800201416
0.059792280197143555
0.05777716636657715
0.057584524154663086
0.057378530502319336
0.05726337432861328
0.05733156204223633
0.05831289291381836
0.05756855010986328
0.057863473892211914
